vuln_id,whitelist,package,version_local,version_local_regex,version_nixpkgs,version_upstream,comment,review_comment
CVE-2026-52988,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-52988: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: net/netfilter/nf_tables_api.c. NVD: linux_kernel: >= 5.8, < 7.0.10; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-52988"
CVE-2026-53007,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53007: Linux CNA: 6.18 (affected); 0 to <6.18 (unaffected). Files: drivers/net/ethernet/intel/ice/ice_ethtool.c. NVD: linux_kernel: >= 6.18, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53007"
CVE-2026-53008,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53008: Linux CNA: 6.18 (affected); 0 to <6.18 (unaffected). Files: drivers/net/ethernet/intel/ice/ice.h, drivers/net/ethernet/intel/ice/ice_dcb_lib.c, drivers/net/ethernet/intel/ice/ice_lib.c, …. NVD: linux_kernel: >= 6.18, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53008"
CVE-2026-53009,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53009: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/net/ethernet/intel/ice/ice_txrx.c. NVD: linux_kernel: >= 4.17, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53009"
CVE-2026-53017,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53017: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: fs/f2fs/node.c. NVD: linux_kernel: >= 3.8, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53017"
CVE-2026-53024,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53024: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/staging/greybus/raw.c. NVD: linux_kernel: >= 4.9, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53024"
CVE-2026-53025,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53025: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/staging/greybus/raw.c. NVD: linux_kernel: >= 4.9, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53025"
CVE-2026-53089,False,linux,6.18.48,,,,,CVE-2026-53089: kernel/bpf/offload.c. Linux CVE record marks 6.18.49 through 6.18.* unaffected; 6.18.48 predates that fix and remains active. https://cveawg.mitre.org/api/cve/CVE-2026-53089
CVE-2026-53089,True,linux,6.18.49,,,,https://cveawg.mitre.org/api/cve/CVE-2026-53089,CVE-2026-53089: kernel/bpf/offload.c. Linux CVE record explicitly marks 6.18.49 through 6.18.* unaffected. The NVD range misses this stable-branch fix; exemption is limited to reviewed 6.18.49. https://cveawg.mitre.org/api/cve/CVE-2026-53089
CVE-2026-53091,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53091: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: include/net/dropreason-core.h, net/core/dev.c. NVD: linux_kernel: >= 3.16, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53091"
CVE-2026-53102,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53102: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.c, drivers/net/wireless/mediatek/mt76/mt7915/mcu.c, drivers/net/wireless/mediatek/mt76/mt7925/mcu.c. NVD: linux_kernel: >= 5.18, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53102"
CVE-2026-53106,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53106: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: kernel/bpf/bpf_local_storage.c. NVD: linux_kernel: >= 5.13, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53106"
CVE-2026-53113,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53113: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/net/wireless/ath/ath11k/mac.c. NVD: linux_kernel: >= 6.5, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53113"
CVE-2026-53124,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53124: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/block/ublk_drv.c. NVD: linux_kernel: >= 6.14.6, < 6.15; linux_kernel: >= 6.15.1, < 7.0.10; linux_kernel: 6.15. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53124"
CVE-2026-53178,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53178: Linux CNA: 7.0.13 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/staging/rtl8723bs/core/rtw_mlme.c. NVD: linux_kernel: >= 5.15, < 7.0.13; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53178"
CVE-2026-53222,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53222: Linux CNA: 6.18 (affected); 0 to <6.18 (unaffected). Files: drivers/ptp/ptp_ocp.c. NVD: linux_kernel: >= 6.18, < 7.0.13; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53222"
CVE-2026-53257,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53257: Linux CNA: 7.0.13 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: net/wireless/nl80211.c. NVD: linux_kernel: >= 6.16, < 7.0.13; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53257"
CVE-2026-53285,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53285: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/gpu/drm/amd/display/dc/resource/dcn32/dcn32_resource.c. NVD: linux_kernel: >= 6.0, < 7.0.10; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53285"
CVE-2026-53292,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53292: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: net/phonet/socket.c. NVD: linux_kernel: >= 2.6.28, < 7.0.10; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53292"
CVE-2026-53308,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53308: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/power/supply/max77705_charger.c. NVD: linux_kernel: >= 6.15, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53308"
CVE-2026-53313,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53313: Linux CNA: 7.0.10 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/gpu/drm/amd/display/dc/dc_dmub_srv.c. NVD: linux_kernel: >= 5.14, < 7.0.10. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53313"
CVE-2026-53401,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-53401: Linux CNA: 7.1.3 to <=7.1.* (unaffected); 7.2 to <=* (unaffected). Files: drivers/video/fbdev/omap2/omapfb/omapfb-main.c. NVD: linux_kernel: >= 2.6.36, < 7.1.3. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-53401"
CVE-2026-64057,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64057: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: fs/afs/Makefile, fs/afs/dir.c, fs/afs/fsclient.c, …. NVD: linux_kernel: >= 6.14, < 7.0.11; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64057"
CVE-2026-64067,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64067: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: fs/netfs/buffered_read.c, fs/netfs/misc.c, fs/netfs/read_collect.c, …. NVD: linux_kernel: >= 6.10, < 7.0.11; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64067"
CVE-2026-64068,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64068: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: fs/netfs/read_retry.c, fs/netfs/write_retry.c. NVD: linux_kernel: >= 6.10, < 7.0.11; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64068"
CVE-2026-64079,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64079: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: include/linux/netfilter/x_tables.h, net/ipv4/netfilter/arp_tables.c, net/ipv4/netfilter/ip_tables.c, …. NVD: linux_kernel: >= 5.13, < 7.0.11; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64079"
CVE-2026-64117,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64117: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: net/mac80211/rx.c. NVD: linux_kernel: >= 6.4, < 7.0.11; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64117"
CVE-2026-64123,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64123: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: net/hsr/hsr_framereg.c. NVD: linux_kernel: >= 5.2.12, < 5.10.259; linux_kernel: >= 5.11, < 5.15.210; linux_kernel: >= 5.16, < 6.1.176 (additional branches in record). No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64123"
CVE-2026-64146,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64146: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: fs/erofs/xattr.c. NVD: linux_kernel: >= 5.17, < 7.0.11; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64146"
CVE-2026-64154,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64154: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/gpu/drm/msm/adreno/a6xx_gpu.c. NVD: linux_kernel: >= 6.5, < 7.0.11; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64154"
CVE-2026-64159,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64159: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: fs/netfs/misc.c. NVD: linux_kernel: >= 6.10.8, < 6.11; linux_kernel: >= 6.11.1, < 7.0.11; linux_kernel: 6.11 (additional branches in record). No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64159"
CVE-2026-64160,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64160: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: fs/9p/v9fs_vfs.h, fs/9p/vfs_inode.c, fs/9p/vfs_inode_dotl.c, …. NVD: linux_kernel: >= 5.18, < 7.0.11; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64160"
CVE-2026-64210,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64210: Linux CNA: 7.0.11 to <=7.0.* (unaffected); 7.1 to <=* (unaffected). Files: drivers/net/ethernet/mellanox/mlx5/core/en_txrx.c. NVD: linux_kernel: >= 5.3, < 7.0.11; linux_kernel: 7.1. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64210"
CVE-2026-64283,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64283: Linux CNA: 7.1.4 to <=7.1.* (unaffected); 7.2 to <=* (unaffected). Files: virt/kvm/guest_memfd.c, virt/kvm/kvm_mm.h. NVD: linux_kernel: >= 6.8, < 7.1.4. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64283"
CVE-2026-64325,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64325: Linux CNA: 7.1.4 to <=7.1.* (unaffected); 7.2 to <=* (unaffected). Files: drivers/net/wireless/mediatek/mt76/mt7921/main.c, drivers/net/wireless/mediatek/mt76/mt7925/main.c. NVD: linux_kernel: >= 6.14, < 7.1.4. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64325"
CVE-2026-64341,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64341: Linux CNA: 7.1.4 to <=7.1.* (unaffected); 7.2 to <=* (unaffected). Files: drivers/usb/misc/iowarrior.c. NVD: linux_kernel: >= 2.6.21.1, < 6.12.97; linux_kernel: >= 6.13, < 7.1.4; linux_kernel: 2.6.21 (additional branches in record). No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64341"
CVE-2026-64388,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64388: Linux CNA: 7.1.4 to <=7.1.* (unaffected); 7.2 to <=* (unaffected). Files: fs/smb/client/inode.c. NVD: linux_kernel: >= 4.18, < 7.1.4. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64388"
CVE-2026-64400,False,linux,,(?:6\.18\.48|6\.18\.49),,,,"CVE-2026-64400: Linux CNA: 7.1.4 to <=7.1.* (unaffected); 7.2 to <=* (unaffected). Files: fs/smb/server/vfs.c. NVD: linux_kernel: >= 5.15.145, < 5.16; linux_kernel: >= 6.1.71, < 6.2; linux_kernel: >= 6.3.10, < 7.1.4. No confirmed fix for this CVE on the scanned 6.18 branch. A fix on a newer mainline branch alone does not establish safety here. https://www.cve.org/CVERecord?id=CVE-2026-64400"
CVE-2026-14457,False,openssl,3.6.3,,,,https://github.com/NixOS/nixpkgs/pull/557397,CVE-2026-14457: CNA: 3.6.0 to <3.6.4 (affected). NVD: no usable upstream CPE range in retrieved record. Nixpkgs: PR 557397: https://github.com/NixOS/nixpkgs/pull/557397 (merged). Affected 3.6.x range ends before 3.6.4. Both scans still contain 3.6.3; merged Nixpkgs PR 557397 is not sufficient until the fixed derivation enters this closure. https://www.cve.org/CVERecord?id=CVE-2026-14457
CVE-2026-18798,False,openssl,3.6.3,,,,https://github.com/NixOS/nixpkgs/pull/557397,CVE-2026-18798: CNA: 3.6.0 to <3.6.4 (affected). NVD: no usable upstream CPE range in retrieved record. Nixpkgs: PR 557397: https://github.com/NixOS/nixpkgs/pull/557397 (merged). Affected 3.6.x range ends before 3.6.4. Both scans still contain 3.6.3; merged Nixpkgs PR 557397 is not sufficient until the fixed derivation enters this closure. https://www.cve.org/CVERecord?id=CVE-2026-18798
CVE-2026-54874,False,openssl,3.6.3,,,,https://github.com/NixOS/nixpkgs/pull/557397,CVE-2026-54874: CNA: 3.6.0 to <3.6.4 (affected). NVD: no usable upstream CPE range in retrieved record. Nixpkgs: PR 557397: https://github.com/NixOS/nixpkgs/pull/557397 (merged). Affected 3.6.x range ends before 3.6.4. Both scans still contain 3.6.3; merged Nixpkgs PR 557397 is not sufficient until the fixed derivation enters this closure. https://www.cve.org/CVERecord?id=CVE-2026-54874
CVE-2026-63072,False,openssl,3.6.3,,,,https://github.com/NixOS/nixpkgs/pull/557397,CVE-2026-63072: CNA: 3.6.0 to <3.6.4 (affected). NVD: no usable upstream CPE range in retrieved record. Nixpkgs: PR 557397: https://github.com/NixOS/nixpkgs/pull/557397 (merged). Affected 3.6.x range ends before 3.6.4. Both scans still contain 3.6.3; merged Nixpkgs PR 557397 is not sufficient until the fixed derivation enters this closure. https://www.cve.org/CVERecord?id=CVE-2026-63072
CVE-2026-63073,False,openssl,3.6.3,,,,https://github.com/NixOS/nixpkgs/pull/557397,CVE-2026-63073: CNA: 3.6.0 to <3.6.4 (affected). NVD: no usable upstream CPE range in retrieved record. Nixpkgs: PR 557397: https://github.com/NixOS/nixpkgs/pull/557397 (merged). Affected 3.6.x range ends before 3.6.4. Both scans still contain 3.6.3; merged Nixpkgs PR 557397 is not sufficient until the fixed derivation enters this closure. https://www.cve.org/CVERecord?id=CVE-2026-63073
CVE-2026-63074,False,openssl,3.6.3,,,,https://github.com/NixOS/nixpkgs/pull/557397,CVE-2026-63074: CNA: 3.6.0 to <3.6.4 (affected). NVD: no usable upstream CPE range in retrieved record. Nixpkgs: PR 557397: https://github.com/NixOS/nixpkgs/pull/557397 (merged). Affected 3.6.x range ends before 3.6.4. Both scans still contain 3.6.3; merged Nixpkgs PR 557397 is not sufficient until the fixed derivation enters this closure. https://www.cve.org/CVERecord?id=CVE-2026-63074
CVE-2026-63075,False,openssl,3.6.3,,,,https://github.com/NixOS/nixpkgs/pull/557397,CVE-2026-63075: CNA: 3.6.0 to <3.6.4 (affected). NVD: no usable upstream CPE range in retrieved record. Nixpkgs: PR 557397: https://github.com/NixOS/nixpkgs/pull/557397 (merged). Affected 3.6.x range ends before 3.6.4. Both scans still contain 3.6.3; merged Nixpkgs PR 557397 is not sufficient until the fixed derivation enters this closure. https://www.cve.org/CVERecord?id=CVE-2026-63075
CVE-2026-63076,False,openssl,3.6.3,,,,https://github.com/NixOS/nixpkgs/pull/557397,CVE-2026-63076: CNA: 3.6.0 to <3.6.4 (affected). NVD: no usable upstream CPE range in retrieved record. Nixpkgs: PR 557397: https://github.com/NixOS/nixpkgs/pull/557397 (merged). Affected 3.6.x range ends before 3.6.4. Both scans still contain 3.6.3; merged Nixpkgs PR 557397 is not sufficient until the fixed derivation enters this closure. https://www.cve.org/CVERecord?id=CVE-2026-63076
